date,AAPL,AMZN,GOOG,MSFT
2022-05-18,217.07334408629723,198.46331869040307,138.31010269024515,92.62215658952252
2022-05-19,223.5513411466937,197.38507801997514,139.4927524600868,91.05587269614846
2022-05-20,227.8437060716967,198.46271293369327,137.40954386552374,89.66375347258675
2022-05-23,234.48102689871578,197.56412016055052,135.31844179727037,88.31488447219894
2022-05-24,234.0984490682206,198.11155655873847,137.46313508893488,88.47884778789175
2022-05-25,237.75274811792926,202.28843744581332,139.74548041030752,87.62041898630306
2022-05-26,232.4011838946703,199.12984889253016,137.38640598679757,88.31490800149723
2022-05-27,235.31525997234186,202.75991739861888,134.66138028611377,84.44216565689305
2022-05-30,234.75826269742382,207.0332288271076,134.446619871155,83.31984938768646
2022-05-31,229.8277799710228,206.67220530908787,132.77988728601878,81.86464503149328
2022-06-01,233.62242898281255,199.90295074443,131.090810107311,81.54412739378186
2022-06-02,227.08251628246865,198.02114011614142,128.54731186545297,80.86531118014686
2022-06-03,220.36940465795163,202.13051947069417,127.61704837042355,81.89712541309768
2022-06-06,221.65626038592373,202.08079120705963,125.33163753122855,79.54287440723293
2022-06-07,223.68521427451566,198.94812857347407,123.2021458899834,79.60896305645066
2022-06-08,227.15626458588147,197.3953873722898,123.79658636278407,80.32121213804116
2022-06-09,229.8523341694012,200.0488062794659,123.70313008089911,82.71386839863695
2022-06-10,235.28707213081194,201.80173385909694,124.66557994118659,82.09805041008784
2022-06-13,237.92327063618055,201.06675357845666,121.48357195643551,82.52803878625755
2022-06-14,237.45515778179592,199.93135969214305,121.51633955635224,80.22570848943344
2022-06-15,237.2071043361327,198.72432890934564,125.56845169699795,77.26865197223893
2022-06-16,236.18210500458147,195.8807537416805,124.84867306960984,78.31243239004118
2022-06-17,237.31077279202907,200.95076704618305,126.49528715206748,78.31450933435657
2022-06-20,233.2715146428181,199.95612250964325,128.14597438355085,79.79068815434336
2022-06-21,234.55408038888825,203.84919642844815,129.91881087612458,78.09232907006265
2022-06-22,234.26182117648563,208.81590999741087,130.27511529367504,78.74333262806265
2022-06-23,235.30776998457824,212.1490421278108,131.4567091398344,81.10452954972742
2022-06-24,236.3698830872723,210.73591520218895,132.92700014250457,81.65170004471905
2022-06-27,227.44135596997188,212.10427171228613,134.27924211485694,82.0174866957584
2022-06-28,224.26143078497256,212.0476564047382,131.951962144604,82.0378978849507
2022-06-29,223.9036487219185,209.07502618476428,128.4658669666044,80.04238761472541
2022-06-30,223.73360954160455,210.16972747520865,125.37518082825432,81.77885337059972
2022-07-01,224.67506120790856,206.32681376678508,124.85713403186772,81.00514552523194
2022-07-04,225.77316742494384,210.24629268803918,126.04483917337855,81.66059967843009
2022-07-05,231.25553909632816,208.7373406837014,123.88564899827136,79.68411373821294
2022-07-06,232.4228111390486,209.42355340757476,125.71585092905472,78.22658752667915
2022-07-07,231.30625277809872,210.3839562722614,124.73958020446896,80.02380662406348
2022-07-08,225.579548532152,209.55179529519603,123.78944868153141,79.59639187064461
2022-07-11,220.79478174864175,211.52106421301218,122.18408093530313,81.44840793643212
2022-07-12,222.69006715577973,209.9689464258591,118.6241699746231,81.3574052129255
2022-07-13,226.46615919144588,212.89420998300255,119.06692205201031,79.04037378512785
2022-07-14,232.05720743530242,208.45272467527337,122.33605092155646,80.1677740237803
2022-07-15,229.0773963713045,208.8918500092953,122.22932428825506,79.43553168455408
2022-07-18,228.0097962694221,215.3933739883297,118.73194223875913,80.32357563572997
2022-07-19,228.90774869367814,212.05090261839723,120.21378476655208,80.3646412076001
2022-07-20,236.43578948199948,209.82355427893535,117.190125663486,78.44412225765298
2022-07-21,236.89088948771672,211.55274125128489,114.99299423909852,78.65632450858438
2022-07-22,242.77712324194277,212.17609560998793,114.57525095961913,81.43371613185518
2022-07-25,243.45563847574851,213.37529462145096,114.81022069418586,82.0777759232532
2022-07-26,247.94593910520268,215.05001357271868,113.01376582573485,82.01281802602657
2022-07-27,252.0158381078572,217.2351990568981,112.53411303729104,83.42305470702088
2022-07-28,252.70471297638898,221.0902192990667,113.8217057157185,83.70983807198084
2022-07-29,248.70469438435583,222.5471467874235,115.37271439598888,83.99610691622283
2022-08-01,247.68120971250204,221.72848907959605,117.68252773938991,82.57385114369373
2022-08-02,253.5869644254949,224.11509541154103,121.28888269277758,82.88796741609434
2022-08-03,257.1463436568292,230.94836423724132,122.85979235722488,84.26028965631043
2022-08-04,255.4253232427677,230.49276098234932,122.45512222648016,83.16761591080962
2022-08-05,254.08105313511626,227.00820213167856,124.13772331593177,85.06416278579304
2022-08-08,247.27689003728855,231.02712286017265,125.06777598981198,84.95109017782298
2022-08-09,252.99481799707868,230.615859585738,126.08350378624377,83.78120621777828
2022-08-10,256.5791728425467,222.88392915962186,126.45031152529329,85.11761692803623
2022-08-11,256.0550851171527,225.90416557212174,124.66124544126603,84.74371050811158
2022-08-12,256.89270455510473,224.03321542571678,122.67310233304786,85.77322146907379
2022-08-15,248.28683479421179,223.73954865307422,122.49959602130333,85.38975890176162
2022-08-16,246.4190949038599,224.93802778830923,122.8012178193983,85.31907811542567
2022-08-17,251.68123718015008,225.63961609764988,121.50808834381203,85.9946442738328
2022-08-18,255.63109256141564,228.20081542290112,122.33484638975642,86.39936305851174
2022-08-19,256.9952216796848,226.66696650450422,126.42446279642826,83.73589339995794
2022-08-22,256.9649742267169,228.53207589531934,123.01280533396074,82.2796554845139
2022-08-23,260.23786611723636,227.62583075959145,124.16012141073254,83.50235177494787
2022-08-24,259.1167599841037,230.31603856305776,124.0453369039868,83.33827505172702
2022-08-25,252.44070881228615,232.58544449031922,124.9430913170785,82.66315879081658
2022-08-26,252.44486402768354,229.21031155589614,124.11261420405134,80.92255451976291
2022-08-29,254.08160235938425,233.1907227306674,123.84158305767129,79.56723749192406
2022-08-30,258.6433494314349,231.25711133751537,124.1085667131798,77.08249179415887
2022-08-31,252.86796397154444,234.24555116497578,123.53450635133517,76.96842218971858
2022-09-01,252.4077630512573,235.63128884596614,120.62521392073273,76.25513958247193
2022-09-02,252.13736881682127,242.57986759784953,120.1953823441337,75.1117178400627
2022-09-05,247.8305021225141,241.75524642186286,117.55730999536577,75.0397385555552
2022-09-06,249.7696948805294,240.45637996277213,118.78639393394495,75.47971212577339
2022-09-07,252.75567237431434,240.41027861649303,115.3604281210366,78.01824914878289
2022-09-08,251.62991430349408,239.2924424647215,117.2578382424308,76.19127266985531
2022-09-09,259.93670726593007,242.35374152277996,118.06724375072909,77.604044583598
2022-09-12,258.6621597501406,236.28955679113514,118.88939901704815,78.8114698834001
2022-09-13,256.87826395830723,232.42745096382106,114.91848507582725,77.85927831321824
2022-09-14,254.9902372878997,228.57763442513172,114.33836704652424,78.11779078493774
2022-09-15,251.76508323610582,232.05071213234874,116.44780977512924,77.56566491986389
2022-09-16,249.58678906205174,238.41423650003026,115.51379582375964,77.80169942625602
2022-09-19,244.04094464503723,238.04954326702426,113.58212817144947,79.68201816090108
2022-09-20,243.33369845835034,237.44457125866194,112.46180436483542,80.45479148994947
2022-09-21,243.58183491915574,237.73378976143442,112.35375979083815,81.11106161366338
2022-09-22,235.00723268511047,242.1514768859345,110.87004238067944,80.57244350518462
2022-09-23,234.65698849930715,238.6679167541458,113.0582992614726,78.72014468592926
2022-09-26,234.83953735892075,239.5928829694062,112.95610340175826,78.47107709948148
2022-09-27,236.77742464015168,243.32869128800803,111.98489210142424,79.98558987707176
2022-09-28,241.3397929711742,245.2844965100217,109.72572284784657,78.09374360341026
2022-09-29,244.62526928702795,246.04598866025526,110.5786715738429,76.81561484015864
2022-09-30,242.27460240314636,249.98415744975512,111.39827867479741,76.97729859573919
2022-10-03,239.50839997848627,239.59253889311347,110.02964674582257,75.80147768390191
2022-10-04,241.73181592794583,242.1916478585133,106.23409057992453,74.86981483933442
2022-10-05,239.68466246600752,239.7370528411972,106.93573479318918,74.38050216604414
2022-10-06,235.1205138049836,232.95074552055505,106.63377018323509,72.80622607323457
2022-10-07,244.10574504323912,234.86052096278075,107.21186953056616,71.70601137434416
2022-10-10,242.94185936287286,240.02401626154324,110.58048808443937,72.51305542308498
2022-10-11,240.5840266520183,239.5323456773272,110.54638208237655,71.04344341256173
2022-10-12,232.44664053237588,243.18170318321322,109.66793966939393,69.28590784166477
2022-10-13,235.61122749266772,249.46384549696498,107.71647402619413,68.60968201128854
2022-10-14,232.0003002154449,254.71264830020735,107.20002064280062,69.41305518802015
2022-10-17,232.13137534791335,261.40662400609665,107.48371890561458,69.20601807539857
2022-10-18,235.72643351003364,264.50988899068267,107.58626429438495,68.70936094798309
2022-10-19,232.17101866660383,264.8545198489165,110.55897616164705,68.76522186500478
2022-10-20,232.4883387349081,258.28566231393717,111.44409172771422,66.90809092299165
2022-10-21,238.1621040209694,257.3160659915855,111.22044455006332,67.43909332391105
2022-10-24,229.1497016596564,253.9504983684779,110.00227230369023,67.85529960300121
2022-10-25,226.26917469163473,262.8129549339809,110.4778238263979,67.4270029952125
2022-10-26,223.09422606514735,262.1158881908241,108.92339782338856,68.51149112827747
2022-10-27,222.46389725660566,262.6549275005668,109.24477683130951,67.31339006195432
2022-10-28,222.32188866378672,264.976269666851,110.09913185562107,68.52757109149593
2022-10-31,218.66197679405136,265.18853738228364,109.73698353232705,68.7023424752949
2022-11-01,216.44483866697504,272.39403248440755,108.66551045578088,68.34696634230801
2022-11-02,213.84953640866365,269.76681789234976,105.00136493945904,68.33337395838339
2022-11-03,212.6956653437868,270.6257351002442,106.92216844051717,68.22582173494439
2022-11-04,213.45224164201636,267.51030520059373,107.61571028904208,69.55757643730337
2022-11-07,216.5599121037875,262.03649199243404,108.3552379800924,68.3958966543064
2022-11-08,220.21431422330565,259.55364512480236,105.73544465227803,67.58718340212768
2022-11-09,222.51824251564642,259.4318943821538,108.0705952701661,68.70711047607739
2022-11-10,219.50156794250012,257.71322392232844,107.29395211611167,68.07349891718184
2022-11-11,219.51521728942075,254.94731433913157,106.81926269597632,69.05367758027897
2022-11-14,227.90475897246182,249.39140810328462,105.04750482723763,70.93484832111135
2022-11-15,231.60174802779858,249.09363748685755,102.14414602672716,70.495454804564
2022-11-16,230.0268602638689,243.28798102961684,104.03481372733012,71.26410555190503
2022-11-17,235.8568215731336,246.245669078407,106.17638088233296,69.98898789471785
2022-11-18,234.44652058818767,246.59371006484344,105.91204079171492,70.83391655677853
2022-11-21,232.0180685731558,241.02529646321926,104.79685184583022,71.06483669918053
2022-11-22,237.2015139323134,239.88182221148517,104.1883096503164,71.6043905982884
2022-11-23,232.3858412953254,237.08414775608705,103.62805562037134,70.88817788291368
2022-11-24,225.51214658728125,238.30604365210738,101.6998850866739,69.06569537307104
2022-11-25,228.9061166780045,243.41795441255132,101.24442810498697,69.62319134711603
2022-11-28,229.03209054911252,236.3616008974717,101.50041533716919,67.40480208529651
2022-11-29,229.51813183326746,236.81717202132316,103.15280651560933,67.07641888232034
2022-11-30,228.2414922096266,236.24765731014554,103.18772054979162,68.0858125077071
2022-12-01,227.41178719095362,238.78590366653262,100.66908387214694,68.29967791375206
2022-12-02,225.80277675608576,239.61631785854496,101.24270795409436,70.43587001413279
2022-12-05,223.61315546255062,236.8224376161348,100.8469723865953,71.59037872905996
2022-12-06,222.29762585388602,235.66236221817746,103.05885722242306,70.8650132284875
2022-12-07,220.88009181766026,232.75303841398326,105.41723957261966,70.90359077568952
2022-12-08,218.04143265164714,236.75777626350182,107.88903669521108,70.85879874289695
2022-12-09,216.2020921735542,236.8642735472307,106.9512549635231,69.12291468717463
2022-12-12,207.87000572221652,244.09129567631044,110.36847369616419,68.1145256029209
2022-12-13,210.1473813141195,243.88604492354835,110.9928118349748,67.52334714139178
2022-12-14,211.46702981625126,241.20780336046641,113.88539231562595,65.39985558182825
2022-12-15,211.20854236552123,235.55257640829916,113.00038034066404,65.4562571226127
2022-12-16,212.02360077216937,228.98384369132677,112.4830805527849,65.20744593057779
2022-12-19,212.963357266947,223.3673533794931,112.98244218133155,63.519195307608996
2022-12-20,210.57297129587815,224.334597754519,113.26592386332324,63.93212604833149
2022-12-21,208.83803219590368,226.16491163375179,115.53966379230077,64.66434795812788
2022-12-22,210.60688211922064,220.62779695737072,115.13119159422321,64.90337060355644
2022-12-23,211.32035195921506,223.78521290072047,117.27567079568043,64.58034134679163
2022-12-26,218.25598087548775,222.1145659674143,118.64941126458356,65.19211177997735
2022-12-27,223.92007482765234,222.65403887426166,118.26483767414318,65.90175205321289
2022-12-28,227.26047503562293,228.40568025905262,119.50411089502495,66.22912137741793
2022-12-29,224.57612054550194,231.68097699754648,118.6302644605092,65.38206145761148
2022-12-30,222.61367431446197,230.72959796830565,123.11735234407837,65.67498263139379
2023-01-02,219.15323792121958,227.53989423165203,118.07178439774552,66.93079726744847
2023-01-03,220.14601992230467,219.983328144972,119.3433614232158,66.31242410141749
2023-01-04,210.8694368006404,217.53075642923972,116.08573841097137,68.54776476747733
2023-01-05,209.37578913922502,216.83340677292395,115.6871275158778,67.99043111139235
2023-01-06,208.3906471674602,213.51280747398783,115.5444445451982,68.03290098058376
2023-01-09,203.47094075947643,213.09622055624584,118.33414279672601,67.323870434357
2023-01-10,206.0668129286355,213.37863017695128,117.0646160014915,67.56871859105199
2023-01-11,202.42607175722185,212.6486200850886,119.51470218043403,65.74751054138991
2023-01-12,203.30460672088958,210.50694414458485,117.32981079109817,65.19198586024304
2023-01-13,212.4400521460697,211.09088812034827,119.85839529746873,64.0876283717243
2023-01-16,207.1416740207639,212.58943883418047,118.9799338234728,64.23169664812401
2023-01-17,206.6812181490939,208.9938246475225,119.13120250723657,65.25299643423905
2023-01-18,205.38264301413764,213.71404605518268,118.51529798135995,65.92776651788165
2023-01-19,203.46800364656121,213.40683304264158,120.94688265351553,63.51802088479712
2023-01-20,205.94222719199402,213.49454867322862,123.05062333634481,65.60141859077252
2023-01-23,209.58571823738998,215.9136836962566,123.92721598749912,65.91470975261609
2023-01-24,212.17238007781177,216.73287651195562,121.71330141487317,65.12099526463595
2023-01-25,209.79306190120013,220.03578447011247,120.36416336450993,65.28978711299209
2023-01-26,218.01529417334737,221.05820937722478,118.44365611912754,65.47866999990524
2023-01-27,212.0454407040451,218.96133526330004,114.33657792565874,64.8020117168615
2023-01-30,208.64876806434754,220.23659396607914,116.64376152346252,65.01172444635178
2023-01-31,209.2310983838795,216.32988504245478,116.05635229323876,64.40008337388693
2023-02-01,209.54977155154918,216.72477491181098,115.45249852786414,63.99858106312972
2023-02-02,211.19066336208022,216.63610150735647,118.21850625547638,63.317839812928625
2023-02-03,216.53673365874124,215.95186792604545,117.34902707168021,61.912292988250826
2023-02-06,216.15307046530933,215.53975294345886,115.8192221376907,62.061730945653466
2023-02-07,216.56526873204558,209.2695453015419,115.42318249975011,62.64358219890618
2023-02-08,214.57156385268843,207.49258285272848,113.39547058061366,63.16080779033369
2023-02-09,216.59358218149313,207.81990240284233,114.02510340354041,63.988966828614544
2023-02-10,215.5345510757157,208.3675191741121,113.36901211118654,64.32398898097162
2023-02-13,214.47874403013228,205.04575815297343,112.47977251804068,63.793869090959106
2023-02-14,216.34703901168766,209.1978127670915,111.44535678869697,64.65042248794562
2023-02-15,219.92714675437617,206.38707128969224,111.27177732696491,63.29015803423754
2023-02-16,212.43499127463028,209.5861759167251,111.43087512299412,62.4058912547663
2023-02-17,213.66979975391013,211.02503206212867,110.5347215717517,61.4724462232095
2023-02-20,212.7867768325334,208.91212846326732,109.92449806033522,62.534125576784156
2023-02-21,216.01077007783599,214.85993086359375,109.79598614074054,63.476770987934756
2023-02-22,215.18611277733922,210.88277399315152,109.49350626814741,63.973085202224915
2023-02-23,219.66574096131737,213.98198099435422,109.55960420363489,65.06962478107425
2023-02-24,217.36296700338696,217.40535103774542,108.41064178219429,64.18211133164131
2023-02-27,209.88469489643336,215.14589941143566,110.15199603426775,64.54279399500169
2023-02-28,213.4138906924339,219.94109366222517,110.33268183817752,64.42303477127543
2023-03-01,210.62155225715685,219.1016942313521,109.47316258687479,65.29545805086734
2023-03-02,205.46801774190453,220.12521947630165,110.08106595795554,65.1845159272974
2023-03-03,205.54341879226575,221.05473372740266,109.9647598626765,64.79793668610527
2023-03-06,204.7940157249473,220.61282857163496,107.01498146648527,65.35973246915817
2023-03-07,207.4896470891696,223.4733964868155,107.60341937810247,66.27540161965892
2023-03-08,210.45033384741143,226.30931990623142,105.90164644036054,65.58896411751151
2023-03-09,210.79153289827963,220.18762696103892,107.48386478424086,65.53338371042737
2023-03-10,207.89833690676582,224.78301250799097,107.08764695956997,64.45742329550708
2023-03-13,208.8637619582382,218.99914977244177,108.42369670178739,61.97792207265049
2023-03-14,209.43173458121043,222.61481901992872,107.36516136454208,62.18098563248576
2023-03-15,211.34076583985674,226.62598929325418,107.4957290610982,62.78729230007454
2023-03-16,208.47289051379764,222.79097841303113,109.57669861534717,63.054154519475446
2023-03-17,207.18618189933335,221.37949166880793,109.12589578838458,61.15461496474161
2023-03-20,208.87873266652625,217.58275508217483,108.12757884229916,60.824584465208005
2023-03-21,213.04672313735284,216.87229120890467,109.2612521139265,58.7430266630914
2023-03-22,216.33701106403538,215.84739725856,110.37312147895499,60.030772339537364
2023-03-23,216.64146633728777,218.5389480042426,109.4358726818219,59.01948469091141
2023-03-24,215.0094746736128,223.12089638226837,106.07906957088761,60.20482352901227
2023-03-27,216.405888705516,228.10539983263317,105.07683913458271,61.1153222583734
2023-03-28,212.74240384819817,226.12062032760133,106.2158538775194,60.26151838321707
2023-03-29,210.0466368413219,225.40250782625762,104.93927263378494,59.202758184238405
2023-03-30,215.12523282946037,219.53027616356945,104.93316876244089,59.53712284228492
2023-03-31,216.5163083947033,216.78649649547586,103.86410191932058,58.75740953848112
2023-04-03,215.35911299706183,220.13083064547266,100.7627402570246,58.85903416117037
2023-04-04,218.21454320202423,225.82924928805963,99.70789941436264,58.41984250552879
2023-04-05,222.70783596816116,221.5069795459606,100.78200580517712,56.81038138919726
2023-04-06,221.17902994110463,219.47487287607737,97.1004437452566,54.8557272414939
2023-04-07,219.72032962964954,219.40865319045054,97.49794443458273,55.058190022991475
2023-04-10,217.84117520244823,220.40399387498167,95.70461756322483,54.579644966345086
2023-04-11,221.198291577534,217.63649751252888,96.6370972420286,54.11247505844774
2023-04-12,224.64148292170506,219.11980816479664,97.74150112376714,54.71498739713325
2023-04-13,229.62458476419258,217.51557746216133,97.48830400839486,55.741878949152586
2023-04-14,233.32768196868645,217.49088767601364,97.2392539222582,55.509470289448956
2023-04-17,227.43236435643024,219.39509901314318,96.02317276921897,55.218818160673315
2023-04-18,228.46699413529797,219.44232418284577,94.02048517845593,55.66181719022253
2023-04-19,224.71610231776657,217.96425762642204,96.5797626468748,54.49117513061733
2023-04-20,222.93366998189057,217.61315946787175,95.2837913329595,54.68925100221879
2023-04-21,223.55891400736766,217.335336479433,97.6768197388349,55.172942242306696
2023-04-24,226.5459925921819,216.09723133117689,96.37458302654716,55.77352879560403
2023-04-25,223.41535231685756,215.24284102272313,97.18608704420824,54.10423488790388
2023-04-26,215.40840822794334,220.75584071358202,95.4710320963401,53.46548633583873
2023-04-27,216.04635263519333,222.73996969628323,96.27220584918096,52.73709361758332
2023-04-28,225.2564220120322,221.7311796377529,95.79075958662959,52.826144578664255
2023-05-01,224.56360067756142,224.20388372554328,95.33134310913418,53.23368291099383
2023-05-02,224.75522075464625,223.05374637828544,96.26258276697169,54.509576077414394
2023-05-03,231.17902917370628,227.2388850856635,95.56489064511219,54.092498035159075
2023-05-04,233.3647002986579,228.59165045454554,93.45017088375255,53.67640743042999
2023-05-05,234.189775904776,228.23172792538475,94.58811987763147,54.66334004726964
2023-05-08,235.8529612089549,229.87287287922763,92.90706893136422,54.9255163690024
2023-05-09,236.81130058421522,224.28140657795288,93.67657937511348,56.0394407356016
2023-05-10,232.625128222274,220.3617932458666,95.13391658724449,56.301257332941525
2023-05-11,227.78827473922703,216.28181279439633,94.58379504964779,55.29088579199857
2023-05-12,234.68528761354136,216.7939743578427,96.37246770147323,54.14834285894701
2023-05-15,235.3927493290409,222.81595338318743,97.11754253343467,52.84734297712307
2023-05-16,235.79100372002208,230.8111563429456,96.07002220923711,53.407322387532666
2023-05-17,235.4830580122496,233.1687216630502,98.22510585899529,54.42265871966344
2023-05-18,238.4247639484589,235.04193974186967,96.48584264878255,56.03740370947564
2023-05-19,248.17856806122245,228.49493854158706,95.92608072624202,56.79288986174955
2023-05-22,250.26343067266617,226.57631903659123,95.62581710384562,57.849118333355655
2023-05-23,247.9846071025453,223.80821384301913,96.55263515558227,57.329647690711084
2023-05-24,247.49240566736182,221.65589428142087,98.27491557527563,56.301442226811226
2023-05-25,251.730883344511,221.09494499929065,99.92928722707074,57.06675540639512
2023-05-26,249.4594642815971,219.4822984032019,100.293471212118,57.449923397504854
2023-05-29,252.8590305947844,212.77060837798496,99.86316151398938,57.55378190152139
2023-05-30,243.81214985518199,215.31610326463462,97.04340984008951,57.912570191252776
2023-05-31,242.95879850383042,211.73323751717527,95.06649916500406,58.21471995841737
2023-06-01,245.40213643457406,212.55675604822403,97.75974959799888,59.410474275482045
2023-06-02,250.38880322489808,219.63934474495804,94.98429911278326,60.64145521979799
2023-06-05,247.21026570004327,216.50680959303617,93.8287325611533,61.17040480763694
2023-06-06,241.45594049601033,208.07275546177476,95.54631161154548,61.997726901271655
2023-06-07,240.49394436095105,207.1613065695445,95.87332890589633,62.508811639094226
2023-06-08,236.29601354419404,210.8085383603826,97.29593915355247,62.06355121809254
2023-06-09,235.7689486110368,217.4362015261725,98.1424586960263,62.814613202552486
2023-06-12,235.77114250794176,213.29069114844373,100.45179092764788,61.45717525494942
2023-06-13,230.94996953178705,214.9901788404079,100.93175040819281,62.492835246985486
2023-06-14,233.92110898722967,213.44484961408696,102.00348270154444,61.33520797999956
2023-06-15,233.36928629712932,213.1133196192383,100.85816604934621,61.618928202936765
2023-06-16,237.40127420130318,222.20105426227818,101.80540500666673,60.81115623773534
2023-06-19,230.6292424893272,217.02816794450257,101.1838222328469,61.350443951260395
2023-06-20,226.99005968745098,217.9220135274718,100.47583243777521,61.32467084311518
2023-06-21,228.87067148747218,219.55808575841874,101.91324208281662,59.81050200657184
2023-06-22,226.0342122423793,223.3701899544649,103.3824485400599,60.21495528412191
2023-06-23,225.474994501776,223.74066076207657,106.18042355847673,59.67620941213353
2023-06-26,225.50320259452886,224.85439153214463,108.94224024596629,60.51699789189811
2023-06-27,226.0917173145695,223.4972804757627,110.54009203268706,60.52516611589031
2023-06-28,223.71751633353637,224.47215859524528,107.59755179985459,60.91019887380415
2023-06-29,224.2696893343336,223.28768366250267,110.75219763814647,60.005391926596054
2023-06-30,221.54804651317912,225.50986963603688,112.37775079672815,59.45783469041823
2023-07-03,223.93872980790673,224.2266111539075,111.04315347390046,59.0366600881535
2023-07-04,223.5595789010124,225.58793931219108,112.33800443193033,59.845395291912055
2023-07-05,224.13165739405062,225.5097282933765,110.53043475003055,61.45435996957576
2023-07-06,233.41553243522443,229.5706926101008,111.62527542169407,60.68694550341334
2023-07-07,229.4073162532516,229.41113039306666,109.34765360076709,61.73193984752233
2023-07-10,234.50602950140927,223.11942665306594,107.97698828183901,59.665045138393424
2023-07-11,224.91319769750677,227.62388885466584,109.20343874364464,58.560107907518606
2023-07-12,217.6954943330109,224.42572382353316,111.07692934932705,57.68911215505709
2023-07-13,213.50774619069938,222.15226743527785,111.66041478130875,56.47977083778781
2023-07-14,209.60878664147634,220.10315873190774,111.17100589269286,55.09491637505043
2023-07-17,210.3062836356415,224.94496954248095,107.5415928765256,55.46075529980385
2023-07-18,211.29254355343505,217.52986954260743,107.20040189076133,55.28040450742075
2023-07-19,210.47032411279434,228.57517604955896,108.11718499736924,55.61804269645918
2023-07-20,209.9980817780959,232.4349900005719,107.59145079001132,56.23254419780699
2023-07-21,211.77491677430524,233.2802085402545,107.56547254433171,56.47470446431944
2023-07-24,214.59663018194843,233.1052179500254,107.26373298035173,57.06926542257872
2023-07-25,210.1839687216031,234.1825810703033,106.73384295878965,57.013311158708966
2023-07-26,209.0133298164736,236.13934276500646,106.87365373118936,55.96382322856804
2023-07-27,208.80821091923073,238.57824884154218,106.4278064744951,56.91042627821968
2023-07-28,210.43425475853024,240.70241526838953,108.88699954851467,56.39130648278496
2023-07-31,207.91284947335794,241.06973042798234,105.18039248134629,55.57285356532935
2023-08-01,207.6446042361125,240.34911899294298,104.29201220322516,55.423682309772886
2023-08-02,207.76637888015762,239.80456661128557,102.88415168045563,54.638876187635255
2023-08-03,205.4975262181512,239.09688736180448,103.25156294124056,54.28705627303374
2023-08-04,203.17713764897712,243.43212208388982,103.38887585242011,54.588227799962084
2023-08-07,203.51656151377819,245.74634136668632,106.0762950668448,54.89477689650047
2023-08-08,203.122395151526,234.6528505432782,109.39883996169975,54.130229375754126
2023-08-09,204.7530454289272,237.11630136727854,108.0873237385494,53.72219591790553
2023-08-10,201.40774152351256,237.871744066457,108.10050715195115,54.645096754174695
2023-08-11,200.32134265531315,237.8288006950934,108.44758919946736,55.08024621921841
2023-08-14,199.62229663721,236.40503567544278,107.10575482292256,56.91645176392548
2023-08-15,202.22042257422237,240.6548586971336,108.18328622527564,57.9907661253472
2023-08-16,199.27031419538278,244.3007411186207,107.78829632303359,59.05202307215937
2023-08-17,200.03088403564593,241.37275021912748,106.00322338732826,57.78192522842091
2023-08-18,200.8516121074921,242.95274958614382,105.54958086407414,58.4878927667699
2023-08-21,206.15097607548347,239.2906472473559,103.91601168758224,58.44566419000943
2023-08-22,202.93032926130223,234.17438053796192,105.63848363770413,57.94732712245053
2023-08-23,200.86365608633295,231.9009341584368,108.86227639238686,58.10748731869504
2023-08-24,197.94287378491538,235.0987833340207,109.29527821450687,58.98565594971633
2023-08-25,192.82750059181566,238.6815355867191,109.49947182100898,59.45951961058969
2023-08-28,198.28418990730515,240.64542858369413,109.77517766842469,58.64927207370154
2023-08-29,194.46721431018977,243.43692450833888,111.85092502513503,59.34583132771094
2023-08-30,192.0051261503008,245.45190046912805,113.9272784563441,58.75962134123757
2023-08-31,196.0476089342518,243.0124569088222,113.73293804418309,58.96720446279573
2023-09-01,190.73075595856642,244.69901204686508,114.19928726790869,58.692867135950955
2023-09-04,193.0382360977315,247.8313031622387,115.39226893784827,58.49758512113916
2023-09-05,188.81153142872364,250.82145333028228,113.35614092977961,59.214518295481994
2023-09-06,192.577180928161,255.5911398193725,115.55486331303176,58.25904324895843
2023-09-07,186.12876870404375,258.4876409217931,118.7690137340595,60.078218781495785
2023-09-08,181.0798834052621,259.95193755832906,120.98204717313388,58.386344592349346
2023-09-11,179.55303922455437,264.4002696421899,118.64549236715668,57.845967381896884
2023-09-12,182.34299538966835,264.32001432581166,115.03420138063163,58.19084963315646
2023-09-13,182.2749104131144,260.70419484482807,116.33859302445957,58.73549859005276
2023-09-14,181.33444996409403,260.06521734754364,114.96722336702048,58.64932308805768
2023-09-15,185.2405789644861,257.0615136123806,115.5014502462012,58.60302416522959
2023-09-18,191.65776867367865,254.37166302042067,118.34137938536013,58.989882466279596
2023-09-19,193.71973917553564,253.8223391014509,117.13668596865918,58.78231419471759
2023-09-20,191.85071086805934,250.7030613978719,116.45555166291886,60.09313810878442
2023-09-21,190.6132441654228,249.51857606135482,116.97751465625993,60.899700318767934
2023-09-22,186.80577184700437,242.21501537617547,114.62454545439387,61.74963302807852
2023-09-25,187.1239509014308,243.05772642335583,113.27754289104593,60.824129786453234
2023-09-26,182.40356937007502,243.09007269349533,113.33482553254287,60.75506291194414
2023-09-27,184.01674691641975,240.0094254001737,112.81269343640497,60.4751545593384
2023-09-28,189.94331375808972,242.54188710113942,113.91180082754842,59.53176088182291
2023-09-29,192.12395668416863,246.17775464812797,118.99704296559702,59.87721845690399
2023-10-02,190.73146123357313,240.05096475936858,119.19657406681334,59.37914491457685
